,MM1,MM2,MM3,BD1,BD2,BD3,EQ1,EQ2,EQ3,FX1,FX2,FX3,FI1,FI2,FI3
2025-12-29,2.82,0.041999999999999815,0.09320605356441607,-0.41500000000000004,-0.11900000000000022,59.209999084472656,-0.02200651840921486,20.675967408054515,27779.855836717277,-0.01252909763111043,7.571245537016341,-2.785,-76.6,18.705251193548627,0.011039029180855975
2025-12-30,2.82,0.02400000000000002,0.08770764834920372,-0.43299999999999983,-0.13200000000000012,63.97999954223633,0.001514049469747203,20.6736103798084,24984.34388272481,-0.005824031061498869,7.754396283473359,-2.788,-75.49999999999999,17.18757595309067,0.006622331777831225
2025-12-31,2.82,0.02400000000000002,0.08770764834920372,-0.43199999999999994,-0.133,63.959999084472656,-0.0,20.6736103798084,23204.410010792464,0.0006973987028384698,7.688846764457792,-2.788,-79.5,17.062679970980152,-0.0
2026-01-01,2.82,0.02400000000000002,0.08102631151604327,-0.43199999999999994,-0.133,63.959999084472656,-0.0,20.6736103798084,22930.262988476585,0.0,7.688846764457792,-2.788,-79.5,16.225301317816513,-0.0
2026-01-02,2.82,0.028000000000000025,0.08102631151604327,-0.45100000000000007,-0.11500000000000021,62.36000061035156,-0.022652138548563183,21.067182690381774,23862.245749615126,0.0,7.680949274311328,-2.785,-80.40000000000003,15.620185658451765,0.018745888548563183
2026-01-05,2.78,-0.051000000000000156,0.15957839188904924,-0.4630000000000001,-0.15300000000000002,64.70999908447266,-0.03431620365093524,23.607389890220404,25511.74475439681,0.005017771273259308,7.9901797492448035,-2.773,-77.4,14.433290365440987,0.03003604800891191
2026-01-06,2.75,-0.07900000000000018,0.18136325862463812,-0.4500000000000002,-0.19799999999999995,65.81999969482422,-0.015246137008857907,23.717966229661545,26701.789132547157,0.0032591359822482513,8.06727989339788,-2.763,-78.19999999999996,15.718739211354452,-0.0029638591166747386
2026-01-07,2.73,-0.08099999999999996,0.18923669389362485,-0.44399999999999995,-0.18000000000000016,66.1500015258789,-0.005652456366042946,23.303483364238183,26887.67885775447,-0.0007602985899916037,8.0540835991512,-2.734,-79.60000000000002,16.36002040947401,0.023536779044886158
2026-01-08,2.72,-0.08299999999999974,0.1890613935374321,-0.43900000000000006,-0.18199999999999994,66.94000244140625,-0.0002878579005514137,23.167609164117458,26374.256083585857,0.0017984367434460413,8.095177857981499,-2.729,-84.90000000000002,16.922839386367848,0.017722960573933855
2026-01-09,2.71,-0.1120000000000001,0.18853451450038194,-0.44399999999999995,-0.2320000000000002,61.54999923706055,-0.007457589378129237,23.0176615575756,25696.200854457038,0.0007595111510048103,8.090236571523246,-2.735,-79.39999999999996,17.269161637665224,-0.002400454785908668
2026-01-12,2.7,-0.129,0.18765309539287195,-0.4119999999999999,-0.2799999999999998,62.900001525878906,-0.008388035793012616,22.879483289247904,24109.345844695385,0.0043466261901476955,8.285356318575872,-2.737,-79.80000000000005,16.76097834798556,0.005264256019486657
2026-01-13,2.7,-0.14100000000000001,0.18853451450038186,-0.4089999999999998,-0.30299999999999994,60.790000915527344,-0.014670957401993645,22.659304804705943,22829.32217564153,0.005770419729339782,8.57740701866959,-2.718,-76.79999999999998,16.847005146487366,0.006885827001059441
2026-01-14,2.69,-0.1379999999999999,0.18765309539287195,-0.42200000000000015,-0.30600000000000005,58.11000061035156,-0.006491007204911803,22.507229012640778,21435.172841050167,0.0059422170616760805,8.81915263295073,-2.713,-73.20000000000002,17.232284301307065,-0.005482727827919476
2026-01-15,2.69,-0.20599999999999996,0.17915591563010982,-0.403,-0.3999999999999999,56.13999938964844,-0.01576288994344921,20.71910836237373,21568.44888878867,0.0031912004345464595,8.88415749174984,-2.747,-67.7,17.201787228839223,0.02034304261520492
2026-01-16,2.69,-0.18900000000000006,0.17915591563010982,-0.4079999999999999,-0.3900000000000001,58.04999923706055,-0.009002601629127582,17.31936445976402,21456.57652302114,-0.00527918781725889,9.08173120217975,-2.746,-75.20000000000002,17.01839976677249,-0.0032673370211790953
2026-01-19,2.7,-0.20999999999999996,0.18765309539287195,-0.43500000000000005,-0.4299999999999997,58.04999923706055,-0.013204575907852512,17.283860896027235,19248.874749414394,0.002585561679254278,8.997915213300127,-2.769,-67.50000000000003,16.71553418294522,0.021159121362397948
2026-01-20,2.7,-0.23999999999999977,0.18765309539287195,-0.4620000000000002,-0.49099999999999966,66.66999816894531,0.0038555487327501803,15.489648514099496,19178.08706148554,6.786562606042601e-05,8.993315370251459,-2.787,-64.69999999999997,19.081383749695622,-0.031728782791551224
2026-01-21,2.7,-0.19999999999999973,0.18853451450038186,-0.46399999999999997,-0.4379999999999997,59.560001373291016,-0.004949122607839085,15.548576657971342,19299.885000133465,0.002307274701411677,9.032924644316681,-2.785,-65.8,18.819860903455858,0.002348825431018886
2026-01-22,2.7,-0.17799999999999994,0.18853451450038186,-0.44899999999999984,-0.4089999999999998,56.5,-0.008676214905280588,14.983003147052829,20062.830383995635,-0.0028436018957346265,9.082746984919778,-2.792,-70.19999999999999,18.92407655022724,0.0005250478063549835
2026-01-23,2.7,-0.20999999999999996,0.18853451450038186,-0.45299999999999985,-0.43699999999999983,56.25,-0.00757997239613073,14.79452970915521,20179.16798192679,-0.002987506789788097,9.050158988783426,-2.817,-65.00000000000003,19.137207472276458,-0.016675815916989523
2026-01-26,2.71,-0.16699999999999982,0.19595112172494197,-0.44799999999999995,-0.3860000000000001,55.77000045776367,0.008112107023489967,15.563111297569861,18896.626372638893,-0.0008172160174340082,7.152475781208109,-2.819,-67.59999999999997,19.30234658240401,-0.0023711669445520833
2026-01-27,2.71,-0.17499999999999982,0.19595112172494197,-0.43599999999999994,-0.3839999999999999,56.119998931884766,-0.027327568177603068,16.70776828949496,21580.509275390967,-0.016630316248636867,8.195331222733262,-2.862,-71.00000000000004,21.866074419624404,-0.008399606127701853
2026-01-28,2.72,-0.1459999999999999,0.2027702874527828,-0.4509999999999996,-0.347,57.43000030517578,-0.016905112104901754,16.336176388922194,23005.657825795766,0.004158580537843015,8.013608445119372,-2.876,-74.2,22.507605918853955,0.027009641721626454
2026-01-29,2.73,-0.17600000000000016,0.20905048496274237,-0.45100000000000007,-0.3759999999999999,60.72999954223633,-0.009754746516441815,15.738251119285499,23702.724176834912,-0.013942573163997829,9.516834080452865,-2.91,-68.30000000000003,22.533603917525358,-0.002212870519813004
2026-01-30,2.73,-0.20299999999999985,0.20905048496274237,-0.4690000000000003,-0.4079999999999999,59.20000076293945,-0.0005956166207805591,15.483882385158804,20949.640253680736,-0.0011199776004479078,9.521970799604713,-2.938,-65.29999999999995,22.939118506725737,0.00685648618599799
2026-02-02,2.75,-0.19499999999999984,0.18044681385820804,-0.45100000000000007,-0.40200000000000014,59.29999923706055,0.052578679224774216,24.98168461525716,22202.862961690815,0.006797477224947501,9.672540255388054,-2.948,-68.69999999999999,24.14001249962297,-0.03682789168539724
2026-02-03,2.76,-0.2200000000000002,0.14993682880326262,-0.472,-0.42900000000000027,57.540000915527344,-0.0683702472268708,33.44917095298459,25755.888824307658,0.014338414421939172,10.91338741402352,-2.968,-61.90000000000002,30.61491634719558,0.009693149076088536
2026-02-04,2.76,-0.2360000000000002,0.12901652280965673,-0.5,-0.4520000000000004,57.5099983215332,-0.01569946337890671,33.54457745046914,26239.22564433745,-0.005695464214643509,11.12065982421678,-2.976,-57.79999999999998,30.100326471575144,-0.012180953147798101
2026-02-05,2.77,-0.21399999999999997,0.12483673548405473,-0.48299999999999965,-0.43400000000000016,62.15999984741211,0.03863831797289696,37.433324666996874,28325.083086535557,0.00151828847481017,11.11555334580955,-2.974,-52.30000000000001,28.92170498077916,-0.03438995195982508
2026-02-06,2.77,-0.23599999999999977,0.11631174082022658,-0.47699999999999987,-0.4630000000000001,63.619998931884766,0.014414385790020967,38.16350720151848,28357.387009406706,0.008889195148842344,11.543609024358883,-2.983,-50.99999999999998,28.97753899453931,-0.02885481900301734
2026-02-09,2.77,-0.23899999999999988,0.10648943609579337,-0.4870000000000001,-0.4969999999999999,62.7400016784668,-0.04104817252653592,40.19915188442952,30617.73494607959,0.004234683423263386,11.538767359740046,-2.985,-46.59999999999997,29.804188357639905,0.01031378236154068
2026-02-10,2.78,-0.16600000000000037,0.10803508202138994,-0.45699999999999985,-0.4440000000000004,64.55000305175781,-0.000688915583279659,40.1572642270825,28956.988464063797,-0.004080799836768012,11.474404036057,-2.968,-47.900000000000006,30.306334695548927,-0.02630417920642536
2026-02-11,2.78,-0.13800000000000034,0.09600986791388712,-0.4389999999999996,-0.4200000000000004,61.349998474121094,-0.00995914388662733,40.176909892898784,29027.921652109817,-0.004507273099774611,11.359444635066092,-2.959,-54.099999999999994,31.189205514129416,-0.02274256760481519
2026-02-12,2.78,-0.1080000000000001,0.09600986791388712,-0.46399999999999997,-0.3740000000000001,68.56999969482422,-0.031334408657453405,41.019492741486516,29669.60620230417,-0.002263840296357289,11.289753567219314,-2.948,-47.199999999999996,31.415525610425593,-0.003883111318870869
2026-02-13,2.78,-0.10099999999999998,0.09600986791388712,-0.42900000000000027,-0.3620000000000001,70.0999984741211,0.0027634023422029586,41.169912561348646,29152.25656230614,-0.007563256325632595,11.439048148279154,-2.938,-46.899999999999984,31.65886009603306,-0.006479811718989703
2026-02-16,2.78,-0.10099999999999998,0.09496813870146638,-0.42900000000000027,-0.3620000000000001,70.0999984741211,-0.0,41.169912561348646,27995.583830363903,0.0,11.439048148279154,-2.938,-46.899999999999984,31.02875163612882,-0.0
2026-02-17,2.78,-0.10099999999999998,0.09496813870146638,-0.42900000000000027,-0.3620000000000001,68.83999633789062,-0.0,41.169912561348646,27706.865189301287,0.0,11.439048148279154,-2.938,-47.89999999999996,31.06543744302288,-0.0
2026-02-18,2.78,-0.10099999999999998,0.09496813870146638,-0.42900000000000027,-0.3620000000000001,64.19000244140625,-0.0,41.169912561348646,27294.5070316743,0.0,11.439048148279154,-2.938,-51.89999999999997,31.20039418210123,-0.0
2026-02-19,2.78,-0.125,0.09496813870146638,-0.41000000000000014,-0.39800000000000013,68.02999877929688,-0.030913370707574828,42.00742950900353,27835.043293434283,-0.00020784259387574,11.369642185451623,-2.934,-49.2,31.196948940508634,0.011830488337879475
2026-02-20,2.78,-0.0990000000000002,0.09496813870146638,-0.39700000000000024,-0.363,64.2699966430664,-0.023123833749834954,42.11697477635588,27877.316386739392,0.0052664403021274175,11.583198999406731,-2.906,-54.0,31.7717926194233,-0.010414455797398192
2026-02-23,2.78,-0.11000000000000032,0.09320605356441483,-0.42399999999999993,-0.3740000000000001,68.02999877929688,-0.00646636239857723,42.10096006719068,27188.502230855847,-0.0013786447921693146,11.527611212119515,-2.9,-45.20000000000004,32.59889667759192,0.020528017347198113
2026-02-24,2.78,-0.11400000000000032,0.09320605356441483,-0.43500000000000005,-0.3780000000000001,65.2699966430664,-0.02113383411321279,42.316133798266904,24978.77276523301,-0.004624836059915816,11.583790569819799,-2.895,-44.7,34.271824283931466,0.045818419960716894
2026-02-25,2.78,-0.09300000000000042,0.09068162931231843,-0.43199999999999994,-0.3440000000000003,62.43000030517578,-0.019133435843132984,42.437204846352635,24229.574043243843,0.0026352288488209474,11.629673739758557,-2.882,-49.39999999999998,33.356777417712706,0.008447271613661655
2026-02-26,2.78,-0.04900000000000038,0.0873287798464722,-0.40800000000000036,-0.28200000000000003,63.93000030517578,-0.03672177881650063,42.839774832887606,24835.06795101928,-0.007262415271821809,11.857439831582202,-2.86,-54.999999999999936,33.86624143911111,0.041173643034641993
2026-02-27,2.78,-0.038000000000000256,0.0873287798464722,-0.40500000000000025,-0.2610000000000001,73.37999725341797,0.010010691871955468,43.17912013283309,25229.777590015085,-0.007524559325576496,10.652047663090478,-2.855,-52.400000000000006,36.75942081526979,0.02213016894414288
